timestamp,source,entity,activity,resource,destination,port,protocol,anomaly_flag,predicted_anomaly,confidence,severity
2025-02-03 19:10:42.920127,IoT,device_2,network_access,server1,,,,0.0,0,0.4202922400258592,Low
2025-06-20 18:26:51.328010,IoT,device_11,network_access,cloud_bucket2,,,,0.0,0,0.36057268467319625,Low
2025-05-08 11:37:35.104835,IoT,device_8,cloud_download,cloud_bucket2,,,,0.0,0,0.41025596177981033,Low
2025-08-04 11:04:12.368948,IoT,device_17,file_access,cloud_bucket1,,,,0.0,0,0.5278689120005611,Medium
2025-08-23 05:26:47.861501,IoT,device_10,network_access,cloud_bucket2,,,,0.0,0,0.5049842118239911,Medium
2025-09-10 13:14:07.321217,IoT,device_5,cloud_download,database,,,,0.0,0,0.3278671987043328,Low
2025-09-22 12:30:58.156971,IoT,device_20,file_access,cloud_bucket2,,,,1.0,0,0.25314773873679475,Normal
2025-09-23 15:23:37.808725,IoT,device_14,cloud_download,database,,,,0.0,0,0.42889894429872255,Low
2025-09-16 00:26:09.189730,IoT,device_14,file_access,cloud_bucket1,,,,0.0,0,0.5037403651703966,Medium
2025-04-06 09:50:30.234130,IoT,device_14,file_access,cloud_bucket2,,,,1.0,0,0.5263859080376148,Medium
2025-07-09 01:58:28.665957,Network,192.168.193.26,,,10.0.249.176,8080.0,UDP,0.0,0,0.5614386478737758,Medium
2025-05-11 17:10:20.071511,Network,192.168.215.101,,,10.0.128.73,8080.0,UDP,0.0,0,0.5646306678080384,Medium
2025-09-10 12:23:26.107153,Network,192.168.65.53,,,10.0.53.236,80.0,ICMP,0.0,0,0.49685721686985035,Low
2025-02-11 12:44:25.245468,Network,192.168.134.185,,,10.0.132.30,8080.0,UDP,0.0,0,0.5663608736574972,Medium
2025-04-08 21:46:34.123838,Network,192.168.200.214,,,10.0.242.163,8080.0,TCP,0.0,0,0.22348061142469722,Normal
2025-08-07 20:25:38.322079,Network,192.168.202.162,,,10.0.127.79,22.0,ICMP,0.0,0,0.44576020890149504,Low
2025-03-14 03:08:34.708106,Network,192.168.142.82,,,10.0.162.218,8080.0,ICMP,0.0,0,0.4552699872429421,Low
2025-05-04 09:07:42.307532,Network,192.168.83.253,,,10.0.10.208,22.0,ICMP,0.0,0,0.35140855440779606,Low
2025-07-22 04:42:28.188507,Network,192.168.177.83,,,10.0.131.57,22.0,UDP,0.0,0,0.5054762185518951,Medium
2025-10-07 03:28:35.002733,Network,192.168.201.244,,,10.0.201.19,22.0,TCP,0.0,0,0.43087557131316956,Low
2025-01-15 16:32:10.915993,Network,192.168.198.197,,,10.0.253.25,8080.0,TCP,0.0,0,0.3822613378179175,Low
2025-10-03 17:28:06.772085,Network,192.168.205.235,,,10.0.120.39,8080.0,TCP,0.0,0,0.5600812653207476,Medium
2025-01-14 18:56:38.037709,Network,192.168.246.164,,,10.0.85.53,443.0,ICMP,0.0,0,0.6050547248090545,High
2025-07-19 05:58:59.245734,Network,192.168.85.14,,,10.0.173.20,80.0,TCP,0.0,0,0.5784544449299864,Medium
2025-08-28 23:30:53.675700,Network,192.168.232.231,,,10.0.242.201,443.0,UDP,0.0,0,0.23080969275232716,Normal
2025-08-27 19:38:03.602444,Network,192.168.222.57,,,10.0.161.153,22.0,UDP,0.0,0,0.28823782942682746,Normal
2025-03-22 04:20:06.653935,Network,192.168.225.128,,,10.0.247.206,22.0,ICMP,0.0,0,0.45966394986869674,Low
2025-04-27 17:27:49.032610,Network,192.168.55.61,,,10.0.170.11,22.0,TCP,0.0,0,0.46328194265312767,Low
2025-02-15 01:20:55.565037,Network,192.168.170.70,,,10.0.59.90,80.0,ICMP,0.0,0,0.4830738147544762,Low
2025-09-04 07:52:31.488937,Network,192.168.1.226,,,10.0.123.94,443.0,UDP,0.0,0,0.23823550633428417,Normal
2025-09-28 21:27:24.884529,Network,192.168.110.209,,,10.0.136.40,443.0,UDP,0.0,0,0.2302618373541499,Normal
2025-02-11 22:48:27.068937,Network,192.168.108.125,,,10.0.47.114,80.0,UDP,0.0,0,0.27413870396587653,Normal
2025-05-09 17:59:00.003723,Network,192.168.68.106,,,10.0.159.147,443.0,ICMP,0.0,0,0.423486895355506,Low
2025-01-06 13:23:26.732150,Network,192.168.102.57,,,10.0.163.89,443.0,ICMP,0.0,0,0.4076176861865045,Low
2025-03-04 23:38:27.801472,Network,192.168.114.122,,,10.0.117.112,80.0,TCP,0.0,0,0.37635490900316537,Low
2025-03-28 14:14:31.152725,Network,192.168.146.33,,,10.0.156.224,80.0,TCP,1.0,0,0.24694813702429483,Normal
2025-08-18 23:56:18.589051,Network,192.168.145.116,,,10.0.82.81,443.0,ICMP,0.0,0,0.3669947058753673,Low
2025-07-09 18:00:21.953172,Network,192.168.8.203,,,10.0.144.140,443.0,UDP,1.0,0,0.5048716132925926,Medium
2025-08-23 01:54:48.547879,Network,192.168.181.126,,,10.0.36.84,22.0,TCP,0.0,0,0.6024899596376816,High
2025-05-07 03:06:32.649249,Network,192.168.5.187,,,10.0.31.187,8080.0,ICMP,0.0,0,0.374909251114114,Low
2025-06-18 12:03:55.524251,Network,192.168.201.176,,,10.0.6.204,8080.0,UDP,0.0,0,0.45151022596809676,Low
2025-04-01 23:57:39.289651,Network,192.168.95.206,,,10.0.168.17,8080.0,TCP,0.0,0,0.4077048951926374,Low
2025-04-24 10:52:33.732233,Network,192.168.170.180,,,10.0.158.18,443.0,UDP,0.0,0,0.3440264722754912,Low
2025-05-25 12:03:40.512740,Network,192.168.74.187,,,10.0.147.175,80.0,TCP,0.0,0,0.4528067566058961,Low
2025-03-15 17:45:21.406249,Network,192.168.80.170,,,10.0.110.29,8080.0,ICMP,0.0,0,0.42743408188180776,Low
2025-07-26 17:46:11.566337,Network,192.168.225.51,,,10.0.30.133,80.0,ICMP,1.0,0,0.42069207384612073,Low
2025-04-17 16:43:07.750174,Network,192.168.8.200,,,10.0.241.182,8080.0,TCP,0.0,0,0.2715485876536181,Normal
2025-01-24 19:44:45.841440,Network,192.168.230.198,,,10.0.7.140,8080.0,ICMP,0.0,0,0.422133293436894,Low
2025-09-02 16:47:42.649741,Network,192.168.52.36,,,10.0.37.131,443.0,UDP,0.0,0,0.26502694723961745,Normal
2025-02-25 01:18:52.284534,Network,192.168.237.81,,,10.0.216.2,443.0,TCP,0.0,0,0.501940790970822,Medium
2025-02-07 15:33:56.103533,Network,192.168.161.223,,,10.0.6.170,8080.0,ICMP,0.0,0,0.5731464414304162,Medium
2025-01-28 03:59:43.226175,Network,192.168.5.1,,,10.0.234.244,8080.0,UDP,0.0,0,0.4543034173381635,Low
2025-06-05 01:22:08.822541,Network,192.168.157.177,,,10.0.214.68,8080.0,ICMP,0.0,0,0.3095706374778596,Low
2025-08-21 09:27:12.982795,Network,192.168.240.64,,,10.0.74.152,80.0,ICMP,0.0,0,0.40584032417197125,Low
2025-05-20 10:01:59.535727,Network,192.168.163.95,,,10.0.18.58,443.0,ICMP,0.0,0,0.3093061515120887,Low
2025-03-01 13:16:58.628446,Network,192.168.223.203,,,10.0.46.172,443.0,ICMP,0.0,0,0.36659241576323504,Low
2025-01-30 19:57:57.099427,Network,192.168.28.92,,,10.0.148.8,8080.0,ICMP,0.0,0,0.25088157804429334,Normal
2025-05-11 12:58:10.825619,Network,192.168.238.195,,,10.0.231.185,8080.0,TCP,0.0,0,0.4705935879564679,Low
2025-09-01 13:31:59.067253,Network,192.168.157.16,,,10.0.227.86,22.0,UDP,0.0,0,0.31423786750773436,Low
2025-08-15 04:14:04.041600,Network,192.168.59.212,,,10.0.240.65,443.0,TCP,0.0,0,0.48052287627804774,Low
2025-08-11 06:23:40.071516,Network,192.168.19.92,,,10.0.204.113,8080.0,ICMP,0.0,0,0.27529625513182265,Normal
2025-09-19 02:18:04.763779,Network,192.168.0.165,,,10.0.205.196,80.0,ICMP,0.0,0,0.5516453609155412,Medium
2025-05-06 04:29:09.042702,Network,192.168.131.195,,,10.0.194.40,80.0,ICMP,0.0,0,0.38090475020106673,Low
2025-01-09 04:30:16.734089,Network,192.168.107.16,,,10.0.218.223,443.0,TCP,0.0,0,0.22625673154612286,Normal
2025-04-09 15:53:51.911167,Network,192.168.161.84,,,10.0.24.115,22.0,UDP,0.0,0,0.30655734359361275,Low
2025-05-01 23:59:25.764201,Network,192.168.147.62,,,10.0.87.28,22.0,ICMP,0.0,0,0.5989547088844518,Medium
2025-08-07 10:21:07.666814,Network,192.168.248.126,,,10.0.96.196,443.0,ICMP,0.0,0,0.50053315496643,Medium
2025-09-11 12:25:41.413042,Network,192.168.252.69,,,10.0.176.231,22.0,ICMP,0.0,0,0.5985911635834795,Medium
2025-05-24 10:46:48.294699,Network,192.168.178.95,,,10.0.51.133,8080.0,ICMP,0.0,0,0.565615841687059,Medium
2025-09-29 13:19:53.262290,Network,192.168.161.185,,,10.0.82.206,22.0,UDP,0.0,0,0.3782329059049905,Low
2025-04-24 10:04:18.916445,Network,192.168.141.108,,,10.0.48.42,22.0,TCP,1.0,0,0.24015096459987068,Normal
2025-09-23 17:21:35.952941,Network,192.168.228.252,,,10.0.144.8,80.0,TCP,0.0,0,0.2631858321731294,Normal
2025-06-30 11:59:42.873418,Network,192.168.49.150,,,10.0.244.82,80.0,ICMP,0.0,0,0.5606183440424601,Medium
2025-08-03 02:48:37.762180,Network,192.168.119.84,,,10.0.138.66,22.0,TCP,0.0,0,0.3038413489727604,Low
2025-01-25 21:52:40.965282,Network,192.168.210.153,,,10.0.175.154,443.0,ICMP,0.0,0,0.30278073749374007,Low
2025-01-11 00:28:15.056457,Network,192.168.179.241,,,10.0.67.176,443.0,UDP,0.0,0,0.5004816593052328,Medium
2025-05-16 04:50:56.321498,Network,192.168.36.176,,,10.0.150.170,22.0,ICMP,0.0,0,0.24739588846242552,Normal
2025-02-10 05:01:05.736934,Network,192.168.212.109,,,10.0.103.47,80.0,ICMP,0.0,0,0.4068580049249849,Low
2025-09-13 11:29:40.623284,Network,192.168.22.190,,,10.0.228.132,8080.0,TCP,0.0,0,0.5171157323736046,Medium
2025-01-05 17:38:25.854333,Network,192.168.13.141,,,10.0.136.34,8080.0,TCP,0.0,0,0.3115596117039755,Low
2025-05-14 07:36:29.296532,Network,192.168.9.93,,,10.0.132.198,22.0,UDP,0.0,0,0.4198583406605524,Low
2025-08-25 08:00:36.290294,Network,192.168.17.89,,,10.0.197.236,80.0,ICMP,0.0,0,0.29711924559345176,Normal
2025-06-27 00:13:45.772718,Network,192.168.59.17,,,10.0.24.111,80.0,ICMP,0.0,0,0.30099560584207086,Low
2025-09-25 16:08:40.289104,Network,192.168.60.134,,,10.0.35.53,8080.0,TCP,0.0,0,0.5186126820206325,Medium
2025-03-18 10:13:24.110596,Network,192.168.177.148,,,10.0.15.33,8080.0,UDP,0.0,0,0.36194720154058346,Low
2025-08-26 00:19:21.229589,Network,192.168.199.146,,,10.0.139.126,443.0,UDP,0.0,0,0.3311096791889348,Low
2025-05-07 23:16:47.183078,Network,192.168.226.115,,,10.0.56.159,22.0,ICMP,0.0,0,0.42713227289976363,Low
2025-06-03 09:49:52.430276,Network,192.168.94.243,,,10.0.171.161,443.0,TCP,0.0,0,0.5954404614309006,Medium
2025-09-18 07:52:41.157727,Network,192.168.152.128,,,10.0.183.201,8080.0,UDP,0.0,0,0.5674268369119323,Medium
2025-07-12 10:47:45.265001,Network,192.168.95.3,,,10.0.32.224,80.0,TCP,0.0,0,0.5724681339114093,Medium
2025-01-14 11:35:51.553381,Network,192.168.37.137,,,10.0.75.59,443.0,ICMP,0.0,0,0.4250868255164082,Low
2025-09-25 07:39:38.709372,Network,192.168.60.231,,,10.0.107.243,8080.0,UDP,0.0,0,0.5650543127491732,Medium
2025-08-13 04:23:25.907472,Network,192.168.127.238,,,10.0.105.239,22.0,TCP,0.0,0,0.49253463675101483,Low
2025-05-17 16:04:23.013647,Network,192.168.30.206,,,10.0.192.240,80.0,UDP,0.0,0,0.3099703012147722,Low
2025-05-08 06:50:09.481875,Network,192.168.241.8,,,10.0.92.147,22.0,TCP,0.0,0,0.40572172228619513,Low
2025-07-15 12:15:55.707537,Network,192.168.129.170,,,10.0.135.136,22.0,ICMP,0.0,0,0.5302716093993897,Medium
2025-08-24 17:19:07.604848,Network,192.168.11.252,,,10.0.222.2,80.0,TCP,0.0,0,0.4144456325944488,Low
2025-07-06 19:38:57.880092,Network,192.168.20.252,,,10.0.46.170,443.0,UDP,0.0,0,0.5158150721388954,Medium
2025-02-25 00:59:02.803366,Network,192.168.152.6,,,10.0.111.27,80.0,ICMP,0.0,0,0.21164773545077598,Normal
2025-09-16 04:26:00.404638,Network,192.168.182.100,,,10.0.251.252,443.0,UDP,0.0,0,0.5572133147466778,Medium
2025-01-30 19:47:01.179366,Network,192.168.119.87,,,10.0.131.194,8080.0,UDP,0.0,0,0.276982279583727,Normal
2025-01-31 09:55:10.752654,Network,192.168.89.243,,,10.0.14.241,443.0,ICMP,0.0,0,0.25488895246956045,Normal
2025-01-17 10:50:34.805129,Network,192.168.18.115,,,10.0.209.113,22.0,TCP,0.0,0,0.5098530127486691,Medium
2025-04-09 21:57:32.363713,Network,192.168.137.13,,,10.0.197.158,80.0,UDP,0.0,0,0.3526046967947339,Low
2025-06-08 12:29:02.751979,Network,192.168.136.165,,,10.0.68.76,443.0,UDP,0.0,0,0.2479472571808096,Normal
2025-04-27 22:58:55.170522,Network,192.168.131.23,,,10.0.61.148,443.0,ICMP,0.0,0,0.4570467686903948,Low
2025-02-12 03:27:16.731714,Network,192.168.11.231,,,10.0.206.20,22.0,ICMP,0.0,0,0.3133927250796706,Low
2025-07-06 12:42:46.165608,Network,192.168.227.74,,,10.0.139.174,80.0,TCP,0.0,0,0.5510450797298351,Medium
2025-08-18 18:58:08.297893,Network,192.168.198.9,,,10.0.203.104,8080.0,ICMP,0.0,0,0.4279531570821567,Low
2025-05-10 16:31:06.071631,Network,192.168.186.205,,,10.0.197.180,22.0,TCP,0.0,0,0.49893665979132407,Low
2025-10-01 07:08:24.758943,Network,192.168.12.52,,,10.0.224.94,80.0,UDP,0.0,0,0.2589927502955416,Normal
2025-08-28 03:16:03.557711,Network,192.168.166.40,,,10.0.245.186,80.0,TCP,0.0,0,0.5710408702320551,Medium
2025-02-08 21:46:16.327483,Network,192.168.129.245,,,10.0.94.188,443.0,ICMP,0.0,0,0.48493071621605915,Low
2025-01-22 14:58:58.573121,Network,192.168.166.50,,,10.0.107.177,22.0,TCP,0.0,0,0.23125584511792355,Normal
2025-08-26 03:04:07.657494,Network,192.168.214.86,,,10.0.55.71,22.0,TCP,0.0,0,0.31022143821130505,Low
2025-10-09 05:29:54.194105,Network,192.168.188.200,,,10.0.231.109,22.0,ICMP,0.0,0,0.21512369349940808,Normal
2025-09-12 20:43:06.887466,Network,192.168.20.159,,,10.0.225.222,80.0,UDP,0.0,0,0.5387533536208762,Medium
2025-10-11 13:21:24.856311,Network,192.168.138.88,,,10.0.30.223,22.0,ICMP,0.0,0,0.2942113881110012,Normal
2025-03-17 23:11:56.741963,Network,192.168.138.50,,,10.0.110.162,80.0,TCP,0.0,0,0.5308631424967284,Medium
2025-08-24 15:24:06.234622,Network,192.168.214.164,,,10.0.129.15,80.0,TCP,0.0,0,0.5560953471093822,Medium
2025-08-08 11:46:59.132525,Network,192.168.170.245,,,10.0.224.209,80.0,ICMP,0.0,0,0.3603144356255781,Low
2025-03-21 16:44:46.096353,Network,192.168.112.46,,,10.0.233.132,80.0,ICMP,0.0,0,0.48590993669950244,Low
2025-09-22 11:18:17.296344,Network,192.168.46.212,,,10.0.252.181,22.0,TCP,0.0,0,0.2170743757007348,Normal
2025-09-05 09:05:56.059963,Network,192.168.143.107,,,10.0.139.151,80.0,UDP,0.0,0,0.25893323873307905,Normal
2025-04-23 18:08:25.385393,Network,192.168.14.13,,,10.0.251.112,8080.0,ICMP,0.0,0,0.5332584312032904,Medium
2025-06-10 15:52:43.858238,Network,192.168.246.72,,,10.0.31.100,443.0,UDP,0.0,0,0.25686625921768014,Normal
2025-10-09 22:29:44.032706,Network,192.168.151.110,,,10.0.210.23,80.0,TCP,0.0,0,0.24118212096663555,Normal
2025-06-11 10:34:06.702231,Network,192.168.15.102,,,10.0.18.5,8080.0,ICMP,0.0,0,0.2974375932998935,Normal
2025-06-25 06:51:49.889402,Network,192.168.144.123,,,10.0.249.180,22.0,UDP,0.0,0,0.3819985477907728,Low
2025-08-29 22:31:36.424287,Network,192.168.215.149,,,10.0.48.246,8080.0,TCP,0.0,0,0.4601052339553785,Low
2025-02-16 08:54:07.485991,Network,192.168.18.219,,,10.0.74.77,80.0,TCP,0.0,0,0.3421729915413587,Low
2025-09-20 18:27:08.952327,Network,192.168.130.194,,,10.0.84.197,8080.0,TCP,0.0,0,0.3358816410266834,Low
2025-04-13 17:35:06.806712,Network,192.168.242.213,,,10.0.21.178,22.0,ICMP,0.0,0,0.39821707297141323,Low
2025-04-09 04:44:57.352112,Network,192.168.113.158,,,10.0.203.60,443.0,UDP,0.0,0,0.48222578975189656,Low
2025-03-21 15:29:15.199281,Network,192.168.245.216,,,10.0.163.126,80.0,UDP,0.0,0,0.46138133307068435,Low
2025-07-22 23:18:26.240745,Network,192.168.212.146,,,10.0.203.224,22.0,TCP,0.0,0,0.48211749086102007,Low
2025-04-11 15:50:33.253030,Network,192.168.194.1,,,10.0.137.190,443.0,ICMP,0.0,0,0.44676911955882775,Low
2025-08-09 07:06:30.133498,Network,192.168.127.96,,,10.0.54.132,22.0,ICMP,0.0,0,0.30679710694610113,Low
2025-09-06 16:57:15.977333,Network,192.168.233.150,,,10.0.184.84,443.0,TCP,0.0,0,0.4087975238122488,Low
2025-08-04 21:57:16.694529,Network,192.168.84.71,,,10.0.204.31,443.0,ICMP,0.0,0,0.4880154037863879,Low
2025-05-17 10:37:31.348325,Network,192.168.26.62,,,10.0.220.123,443.0,ICMP,0.0,0,0.5393453689511771,Medium
2025-02-07 22:59:31.374394,Network,192.168.213.148,,,10.0.127.34,22.0,TCP,0.0,0,0.3359904431546941,Low
2025-01-04 23:56:59.779023,Network,192.168.245.187,,,10.0.119.119,443.0,ICMP,0.0,0,0.3933123473648027,Low
2025-08-01 21:46:53.496033,Network,192.168.112.97,,,10.0.28.113,8080.0,UDP,0.0,0,0.5510639945213931,Medium
2025-03-18 19:26:22.584174,Network,192.168.125.53,,,10.0.84.220,80.0,UDP,0.0,0,0.3874780274913139,Low
2025-05-02 11:13:46.385205,Network,192.168.161.171,,,10.0.170.131,8080.0,UDP,0.0,0,0.5138043613984467,Medium
2025-06-24 10:38:28.772192,Network,192.168.55.23,,,10.0.232.182,8080.0,ICMP,0.0,0,0.22249463769948236,Normal
2025-06-21 04:58:00.398186,Network,192.168.232.99,,,10.0.245.133,80.0,ICMP,0.0,0,0.2681196291706526,Normal
2025-05-20 18:30:07.106931,Network,192.168.94.63,,,10.0.171.161,8080.0,UDP,0.0,0,0.38331544911907256,Low
2025-01-28 04:14:44.908974,Network,192.168.222.43,,,10.0.115.62,22.0,ICMP,0.0,0,0.24847092376084984,Normal
2025-05-27 02:59:45.854853,Network,192.168.107.133,,,10.0.108.200,443.0,ICMP,0.0,0,0.5277051349546367,Medium
2025-09-27 23:41:27.321269,Network,192.168.88.42,,,10.0.244.178,22.0,ICMP,0.0,0,0.34589216530353784,Low
2025-07-11 15:32:29.907892,Network,192.168.131.121,,,10.0.166.167,8080.0,ICMP,0.0,0,0.26094070071206255,Normal
2025-03-07 07:33:17.311066,Network,192.168.173.141,,,10.0.35.206,443.0,ICMP,0.0,0,0.36020232527979196,Low
2025-02-22 11:53:36.800424,Network,192.168.126.79,,,10.0.179.251,443.0,TCP,0.0,0,0.311199882329634,Low
2025-10-05 22:13:21.095177,Network,192.168.153.51,,,10.0.34.153,22.0,UDP,0.0,0,0.2903689336066591,Normal
2025-01-06 02:40:51.528442,Network,192.168.200.53,,,10.0.188.156,22.0,UDP,0.0,0,0.5527543034533398,Medium
2025-08-30 19:53:36.532807,Network,192.168.171.95,,,10.0.224.247,22.0,TCP,0.0,0,0.5338974941762453,Medium
2025-10-08 03:36:31.930267,Network,192.168.9.67,,,10.0.24.102,22.0,TCP,0.0,0,0.2957772456377822,Normal
2025-09-27 07:45:41.524139,Network,192.168.125.11,,,10.0.56.88,80.0,UDP,0.0,0,0.5609066555577336,Medium
2025-06-16 23:46:48.163439,Network,192.168.124.90,,,10.0.5.231,80.0,TCP,0.0,0,0.41478432724699243,Low
2025-06-17 21:52:13.615694,Network,192.168.185.36,,,10.0.64.165,443.0,UDP,0.0,0,0.5463903403589867,Medium
2025-01-29 04:07:59.580519,Network,192.168.30.93,,,10.0.92.45,8080.0,UDP,0.0,0,0.4759624476542829,Low
2025-04-03 00:53:49.017872,Network,192.168.169.21,,,10.0.203.198,443.0,ICMP,0.0,0,0.5623115452315302,Medium
2025-04-10 21:49:44.675621,Network,192.168.58.154,,,10.0.33.211,22.0,TCP,0.0,0,0.46896492303538373,Low
2025-03-17 15:47:58.144240,Network,192.168.80.138,,,10.0.151.227,443.0,UDP,0.0,0,0.4754461252725647,Low
2025-07-26 04:53:10.264522,Network,192.168.127.18,,,10.0.9.94,80.0,ICMP,0.0,0,0.6091210546788559,High
2025-09-03 02:15:41.019364,Network,192.168.33.42,,,10.0.249.87,80.0,ICMP,0.0,0,0.543455510659042,Medium
2025-01-29 03:51:02.322064,Network,192.168.95.180,,,10.0.228.61,443.0,UDP,0.0,0,0.27833134990402647,Normal
2025-05-25 09:27:04.510761,Network,192.168.92.48,,,10.0.220.124,443.0,TCP,0.0,0,0.3766903166736244,Low
2025-03-21 12:07:12.034824,Network,192.168.233.252,,,10.0.151.35,443.0,ICMP,0.0,0,0.42222842236857294,Low
2025-02-17 09:37:54.659208,Network,192.168.9.184,,,10.0.35.63,80.0,TCP,0.0,0,0.26879995243610283,Normal
2025-03-26 00:58:46.597555,Network,192.168.155.244,,,10.0.176.176,443.0,ICMP,0.0,0,0.5101308527213387,Medium
2025-01-12 21:14:35.548800,Network,192.168.45.186,,,10.0.107.16,22.0,TCP,0.0,0,0.27420665604029393,Normal
2025-01-08 18:30:33.757328,Network,192.168.221.97,,,10.0.171.137,8080.0,ICMP,0.0,0,0.2494260033802677,Normal
2025-06-02 14:09:07.944140,Network,192.168.25.86,,,10.0.24.127,80.0,UDP,0.0,0,0.4948352497385477,Low
2025-06-16 03:09:38.769668,Network,192.168.85.148,,,10.0.15.163,80.0,UDP,0.0,0,0.30489327039329367,Low
2025-04-25 13:16:58.887001,Network,192.168.36.152,,,10.0.61.11,22.0,TCP,0.0,0,0.27349411190179024,Normal
2025-04-22 11:17:33.172554,Network,192.168.108.209,,,10.0.69.136,443.0,TCP,0.0,0,0.2628678768844276,Normal
2025-01-15 21:08:11.712194,Network,192.168.10.68,,,10.0.243.42,8080.0,UDP,0.0,0,0.3821766770680858,Low
2025-04-12 22:10:14.173760,Network,192.168.196.24,,,10.0.152.252,22.0,TCP,0.0,0,0.21864374552002624,Normal
2025-04-20 21:51:25.145181,Network,192.168.102.39,,,10.0.60.132,8080.0,ICMP,0.0,0,0.4212118525786371,Low
2025-04-03 05:38:30.178708,Network,192.168.45.25,,,10.0.223.183,80.0,UDP,0.0,0,0.5596644870804257,Medium
2025-04-11 11:55:26.544165,Network,192.168.207.52,,,10.0.226.109,80.0,TCP,0.0,0,0.3149896900677839,Low
2025-03-22 02:27:39.993736,Network,192.168.229.225,,,10.0.248.29,80.0,TCP,0.0,0,0.2443749096599941,Normal
2025-03-09 12:36:04.245032,Network,192.168.7.195,,,10.0.63.156,80.0,TCP,1.0,0,0.3077649237758571,Low
2025-09-30 07:32:58.700412,Network,192.168.145.50,,,10.0.55.44,8080.0,ICMP,0.0,0,0.28477615138302526,Normal
2025-10-02 06:36:00.174279,Network,192.168.224.109,,,10.0.44.26,80.0,TCP,0.0,0,0.5285865581256666,Medium
2025-05-20 23:59:33.959485,Network,192.168.255.104,,,10.0.210.206,22.0,ICMP,0.0,0,0.40650606576669046,Low
2025-03-12 21:01:43.312578,Network,192.168.155.16,,,10.0.50.57,80.0,ICMP,0.0,0,0.5597798307780726,Medium
2025-10-01 00:21:37.479324,Network,192.168.16.203,,,10.0.55.169,80.0,UDP,0.0,0,0.27655060990387853,Normal
2025-06-04 02:20:56.850866,Network,192.168.106.109,,,10.0.93.137,80.0,TCP,0.0,0,0.519020304417912,Medium
2025-07-04 08:04:38.429242,Network,192.168.198.198,,,10.0.108.187,443.0,TCP,0.0,0,0.29838554083688734,Normal
2025-05-31 06:30:23.576089,Network,192.168.121.76,,,10.0.185.247,8080.0,TCP,0.0,0,0.5016100119999836,Medium
2025-01-18 18:34:30.323210,Network,192.168.58.52,,,10.0.136.172,443.0,TCP,0.0,0,0.6096840111740718,High
2025-08-10 15:20:03.577938,Network,192.168.108.191,,,10.0.61.214,22.0,TCP,0.0,0,0.5346538865719244,Medium
2025-01-10 16:56:50.444818,Network,192.168.127.171,,,10.0.150.228,80.0,ICMP,0.0,0,0.5707500993321063,Medium
2025-07-12 06:58:59.090800,Network,192.168.77.202,,,10.0.106.211,8080.0,UDP,0.0,0,0.2731552251421607,Normal
2025-04-07 07:34:12.147230,Network,192.168.145.20,,,10.0.0.244,443.0,UDP,0.0,0,0.23483541123333299,Normal
2025-07-20 23:23:19.548934,Network,192.168.64.158,,,10.0.141.177,8080.0,UDP,0.0,0,0.45564105635024765,Low
2025-05-15 03:47:37.178959,Network,192.168.213.206,,,10.0.45.38,443.0,TCP,0.0,0,0.24351550477618256,Normal
2025-09-02 21:39:28.976016,Network,192.168.1.248,,,10.0.92.137,443.0,UDP,0.0,0,0.4035685591994179,Low
2025-03-27 07:56:52.972024,Network,192.168.129.237,,,10.0.156.179,8080.0,ICMP,0.0,0,0.4527506249824955,Low
2025-04-15 08:47:31.499566,Network,192.168.234.137,,,10.0.160.155,443.0,TCP,0.0,0,0.46917932255581024,Low
2025-04-16 22:01:16.321946,Network,192.168.142.240,,,10.0.176.200,22.0,UDP,0.0,0,0.42210951823243725,Low
2025-01-10 02:51:21.106286,Network,192.168.176.125,,,10.0.16.50,80.0,ICMP,0.0,0,0.5103277636915144,Medium
2025-07-05 18:29:59.063409,Network,192.168.62.4,,,10.0.116.82,443.0,TCP,0.0,0,0.4107452746444904,Low
2025-07-12 10:08:54.797506,Network,192.168.84.2,,,10.0.106.20,443.0,TCP,0.0,0,0.5564061502780462,Medium
2025-05-09 17:20:04.212416,Network,192.168.2.83,,,10.0.93.171,8080.0,UDP,0.0,0,0.4727183116142242,Low
2025-03-02 11:47:21.934079,Network,192.168.158.204,,,10.0.136.213,80.0,TCP,0.0,0,0.5241726985370632,Medium
2025-08-18 23:52:04.462848,Network,192.168.221.189,,,10.0.173.76,80.0,UDP,0.0,0,0.4738609831739152,Low
2025-03-09 22:19:30.056601,Network,192.168.124.214,,,10.0.213.49,22.0,UDP,0.0,0,0.4656183012719665,Low
2025-02-06 17:24:46.600838,Network,192.168.132.208,,,10.0.76.139,8080.0,UDP,0.0,0,0.42025383717342213,Low
2025-04-08 07:25:22.022248,Network,192.168.75.226,,,10.0.227.67,80.0,TCP,0.0,0,0.4639542037231576,Low
2025-04-16 00:10:02.016542,Network,192.168.133.120,,,10.0.69.226,80.0,UDP,0.0,0,0.4200238568387754,Low
2025-05-16 14:57:57.297793,Network,192.168.224.116,,,10.0.69.67,443.0,UDP,0.0,0,0.5915742975539893,Medium
2025-08-20 01:03:52.701184,Network,192.168.148.217,,,10.0.139.2,443.0,TCP,0.0,0,0.21057693219383652,Normal
2025-07-23 01:16:22.713424,Network,192.168.103.70,,,10.0.163.83,8080.0,UDP,0.0,0,0.5753176162304119,Medium
